surpriseFaces,new
img/neutralC/CFD-WF-213-031-N.jpg,0
img/neutralC/CFD-IF-619-197-N.jpg,1
img/neutralC/CFD-BF-221-223-N.jpg,0
img/neutralC/CFD-WF-218-087-N.jpg,0
img/neutralC/CFD-BF-018-039-N.jpg,1
img/neutralC/CFD-LM-242-002-N.jpg,1
img/neutralC/CFD-LF-229-164-N.jpg,0
img/neutralC/CFD-WM-243-107-N.jpg,0
img/neutralC/CFD-BM-212-117-N.jpg,0
img/neutralC/CFD-BM-034-031-N.jpg,0
img/neutralC/CFD-LF-208-127-N.jpg,0
img/neutralC/CFD-LF-216-121-N.jpg,0
img/neutralC/CFD-MF-309-002-N.jpg,1
img/neutralC/CFD-BM-037-033-N.jpg,0
img/neutralC/CFD-MF-303-013-N.jpg,0
img/neutralC/CFD-BM-242-233-N.jpg,0
img/neutralC/CFD-MF-351-017-N.jpg,1
img/neutralC/CFD-IM-692-011-N.jpg,1
img/neutralC/CFD-BM-011-016-N.jpg,0
img/neutralC/CFD-WM-229-129-N.jpg,0
img/neutralC/CFD-BM-215-155-N.jpg,1
img/neutralC/CFD-IM-627-178-N.jpg,1
img/neutralC/CFD-AF-242-158-N.jpg,0
img/neutralC/CFD-BF-011-002-N.jpg,0
img/neutralC/CFD-AM-249-163-N.jpg,1
img/neutralC/CFD-MM-325-002-N.jpg,0
img/neutralC/CFD-BM-231-155-N.jpg,0
img/neutralC/CFD-WM-205-007-N.jpg,0
img/neutralC/CFD-AF-209-006-N.jpg,0
img/neutralC/CFD-AF-235-170-N.jpg,0
img/neutralC/CFD-MF-331-010-N.jpg,0
img/neutralC/CFD-LF-232-199-N.jpg,0
img/neutralC/CFD-LM-253-075-N.jpg,1
img/neutralC/CFD-AM-204-122-N.jpg,0
img/neutralC/CFD-AM-213-056-N.jpg,0
img/neutralC/CFD-BF-019-001-N.jpg,0
img/neutralC/CFD-MF-306-003-N.jpg,1
img/neutralC/CFD-AM-201-076-N.jpg,0
img/neutralC/CFD-IM-603-305-N.jpg,1
img/neutralC/CFD-MM-312-002-N.jpg,0
img/neutralC/CFD-LF-202-065-N.jpg,0
img/neutralC/CFD-AM-219-101-N.jpg,1
img/neutralC/CFD-BM-045-004-N.jpg,1
img/neutralC/CFD-IF-612-149-N.jpg,0
img/neutralC/CFD-WF-037-029-N.jpg,0
img/neutralC/CFD-BF-240-179-N.jpg,0
img/neutralC/CFD-BF-043-003-N.jpg,1
img/neutralC/CFD-BM-230-232-N.jpg,1
img/neutralC/CFD-LM-214-165-N.jpg,0
img/neutralC/CFD-BF-039-031-N.jpg,0
img/neutralC/CFD-IM-616-214-N.jpg,0
img/neutralC/CFD-WM-018-002-N.jpg,0
img/neutralC/CFD-WF-216-079-N.jpg,0
img/neutralC/CFD-LM-241-125-N.jpg,1
img/neutralC/CFD-AM-205-153-N.jpg,0
img/neutralC/CFD-LF-210-220-N.jpg,0
img/neutralC/CFD-IM-740-273-N.jpg,1
img/neutralC/CFD-IM-670-215-N.jpg,0
img/neutralC/CFD-BM-018-001-N.jpg,0
img/neutralC/CFD-WF-234-086-N.jpg,0
img/neutralC/CFD-AF-243-170-N.jpg,0
img/neutralC/CFD-WM-235-147-N.jpg,1
img/neutralC/CFD-IF-693-172-N.jpg,1
img/neutralC/CFD-BF-241-222-N.jpg,0
img/neutralC/CFD-LM-215-247-N.jpg,0
img/neutralC/CFD-BF-249-091-N.jpg,0
img/neutralC/CFD-AF-205-155-N.jpg,0
img/neutralC/CFD-IM-653-008-N.jpg,0
img/neutralC/CFD-IM-669-111-N.jpg,1
img/neutralC/CFD-AM-214-168-N.jpg,0
img/neutralC/CFD-WF-207-014-N.jpg,0
img/neutralC/CFD-LF-240-199-N.jpg,0
