headerZoom1.started,zoomSetupText1.started,joinAudio.started,instructContinue10.started,key_resp_26.started,key_resp_26.keys,key_resp_26.rt,zoomSetupText2.started,meetingControls.started,instructContinue11.started,key_resp_27.started,key_resp_27.keys,key_resp_27.rt,zoomSetupText3.started,microphoneImage.started,instructContinue12.started,key_resp_28.started,key_resp_28.keys,key_resp_28.rt,zoomSetupText4.started,recordToComp.started,instructContinue13.started,greenConfirmBar.started,key_resp_29.started,key_resp_29.keys,key_resp_29.rt,zoomSetupText5.started,hideControls.started,instructContinue14.started,key_resp_30.started,key_resp_30.keys,key_resp_30.rt,id,date,expName,psychopyVersion,frameRate,
25.9246918996796,25.9246918996796,25.9246918996796,25.9246918996796,25.9246918996796,space,34.8608308006078,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-09_13h28.53.010,mini_mfe_online,2022.2.4,59.89318633357549,
,,,,,,,60.82945489976555,60.82945489976555,60.82945489976555,60.82945489976555,space,21.522931900806725,,,,,,,,,,,,,,,,,,,,,2022-11-09_13h28.53.010,mini_mfe_online,2022.2.4,59.89318633357549,
,,,,,,,,,,,,,82.37496289983392,82.37496289983392,82.37496289983392,82.37496289983392,space,16.76104860100895,,,,,,,,,,,,,,,2022-11-09_13h28.53.010,mini_mfe_online,2022.2.4,59.89318633357549,
,,,,,,,,,,,,,,,,,,,99.15753699932247,99.15753699932247,99.15753699932247,99.15753699932247,99.15753699932247,space,19.17845240049064,,,,,,,,2022-11-09_13h28.53.010,mini_mfe_online,2022.2.4,59.89318633357549,
,,,,,,,,,,,,,,,,,,,,,,,,,,118.35589529946446,118.35589529946446,118.35589529946446,118.35589529946446,space,35.589382100850344,,2022-11-09_13h28.53.010,mini_mfe_online,2022.2.4,59.89318633357549,
